code,company,age
1215,3,-1.4606328318434973
1162,3,-0.5268498704661617
15,0,1.0294550651627312
451,0,0.2513025973482847
1314,3,0.017856857003950784
1130,1,0.40693309091117397
1163,3,0.09567210378539542
693,4,1.262900805507065
1021,1,1.1850855587256204
1091,1,-1.6162633254063867
845,4,0.4847483376926186
1098,1,1.4185312990699543
157,0,-0.059958389777493855
1015,1,1.4185312990699543
559,2,1.6519770394142883
1194,3,-0.7602956108104956
933,1,-0.21558888334038315
885,1,-1.1493718447177188
1269,3,1.3407160522885098
0,0,-1.6940785721878313
890,1,1.1850855587256204
70,0,1.1072703119441758
727,4,-1.3828175850620528
1123,1,-0.7602956108104956
1242,3,0.40693309091117397
457,2,0.4847483376926186
365,0,-1.4606328318434973
672,4,0.17348735056684006
1086,1,-0.8381108575919403
336,0,-1.6162633254063867
1099,1,-0.5268498704661617
592,2,-0.37121937690327245
397,0,-1.1493718447177188
358,0,0.2513025973482847
826,4,0.09567210378539542
232,0,-1.0715565979362742
821,4,-0.6046651172476063
1205,3,-0.5268498704661617
493,2,0.40693309091117397
943,1,-0.7602956108104956
114,0,0.32911784412972933
709,4,0.7181940780369526
889,1,-1.0715565979362742
482,2,-0.915926104373385
44,0,-1.6940785721878313
804,4,-0.6046651172476063
746,4,-0.682480364029051
371,0,1.7297922861957329
1083,1,-1.1493718447177188
46,0,-0.059958389777493855
1072,1,0.32911784412972933
1097,1,0.32911784412972933
1220,3,-0.5268498704661617
517,2,-0.9937413511548295
858,4,-0.915926104373385
602,2,0.5625635844740633
747,4,0.6403788312555079
459,2,0.5625635844740633
1029,1,0.017856857003950784
914,1,-0.21558888334038315
1177,3,1.262900805507065
77,0,1.1072703119441758
705,4,-0.8381108575919403
706,4,1.6519770394142883
38,0,0.32911784412972933
11,0,1.4185312990699543
214,0,1.496346545851399
35,0,-0.682480364029051
1282,3,-0.9937413511548295
187,0,1.262900805507065
1004,1,1.1850855587256204
152,0,-0.059958389777493855
599,2,0.32911784412972933
677,4,0.40693309091117397
920,1,1.7297922861957329
359,0,0.40693309091117397
791,4,0.5625635844740633
685,4,-0.7602956108104956
413,0,1.5741617926328435
167,0,1.7297922861957329
788,4,0.32911784412972933
630,2,0.32911784412972933
453,2,-1.0715565979362742
406,0,-1.6940785721878313
1056,1,-0.4490346236847171
949,1,0.8738245715998418
756,4,-1.2271870914991634
53,0,-1.538448078624942
125,0,1.4185312990699543
620,2,-1.3828175850620528
814,4,0.2513025973482847
954,1,0.7181940780369526
1200,3,1.496346545851399
779,4,0.17348735056684006
1263,3,-1.0715565979362742
92,0,0.017856857003950784
71,0,0.4847483376926186
340,0,-1.3828175850620528
787,4,0.017856857003950784
390,0,0.9516398183812865
471,2,-1.3050023382806082
391,0,0.4847483376926186
546,2,0.2513025973482847
504,2,1.4185312990699543
141,0,-0.29340413012182776
12,0,0.7960093248183971
1125,1,0.5625635844740633
801,4,1.5741617926328435
382,0,-1.3828175850620528
356,0,-0.7602956108104956
683,4,-1.3828175850620528
774,4,0.017856857003950784
364,0,0.40693309091117397
1154,3,-1.1493718447177188
732,4,-0.059958389777493855
1115,1,1.1850855587256204
56,0,-0.29340413012182776
627,2,0.32911784412972933
1045,1,-0.21558888334038315
719,4,1.6519770394142883
1064,1,1.5741617926328435
323,0,0.7960093248183971
242,0,1.0294550651627312
86,0,-0.9937413511548295
1074,1,-0.682480364029051
550,2,-1.6162633254063867
1152,3,-0.915926104373385
264,0,-0.21558888334038315
454,2,0.7181940780369526
850,4,1.5741617926328435
863,4,1.5741617926328435
1158,3,-0.29340413012182776
991,1,1.496346545851399
619,2,0.17348735056684006
429,0,0.09567210378539542
1332,3,-0.4490346236847171
564,2,-0.1377736365589385
1284,3,0.32911784412972933
107,0,0.2513025973482847
285,0,-0.7602956108104956
31,0,-0.21558888334038315
230,0,-0.6046651172476063
903,1,0.09567210378539542
534,2,-1.6940785721878313
421,0,0.17348735056684006
105,0,-0.915926104373385
1122,1,0.017856857003950784
522,2,0.9516398183812865
608,2,1.4185312990699543
566,2,-1.0715565979362742
1166,3,-0.8381108575919403
241,0,1.5741617926328435
198,0,-0.1377736365589385
94,0,0.32911784412972933
642,2,0.9516398183812865
609,2,1.1072703119441758
862,4,-0.29340413012182776
1048,1,-1.2271870914991634
217,0,0.7960093248183971
924,1,0.17348735056684006
153,0,1.7297922861957329
54,0,-1.6940785721878313
828,4,-1.538448078624942
824,4,0.17348735056684006
870,4,-1.3828175850620528
1164,3,-0.29340413012182776
1241,3,1.496346545851399
986,1,1.6519770394142883
1095,1,-1.3050023382806082
1272,3,1.4185312990699543
345,0,0.2513025973482847
1193,3,-1.2271870914991634
614,2,-0.1377736365589385
485,2,-1.0715565979362742
764,4,0.8738245715998418
1085,1,-1.538448078624942
1035,1,-0.4490346236847171
425,0,1.4185312990699543
369,0,-1.6940785721878313
431,0,0.09567210378539542
1309,3,-1.6162633254063867
129,0,0.5625635844740633
817,4,0.09567210378539542
166,0,1.7297922861957329
258,0,-0.6046651172476063
212,0,-0.682480364029051
1113,1,0.09567210378539542
640,2,-1.3050023382806082
275,0,1.3407160522885098
752,4,1.6519770394142883
1184,3,-0.29340413012182776
527,2,-0.21558888334038315
735,4,-0.5268498704661617
612,2,1.1072703119441758
671,4,1.7297922861957329
691,4,-1.3828175850620528
894,1,-1.4606328318434973
961,1,-0.682480364029051
318,0,0.5625635844740633
99,0,-0.1377736365589385
1206,3,1.6519770394142883
1119,1,-1.0715565979362742
25,0,1.6519770394142883
835,4,0.2513025973482847
1313,3,1.4185312990699543
438,0,0.09567210378539542
179,0,0.9516398183812865
717,4,-0.1377736365589385
900,1,-0.6046651172476063
1306,3,-0.21558888334038315
897,1,1.262900805507065
64,0,-0.1377736365589385
149,0,-0.4490346236847171
218,0,1.3407160522885098
32,0,0.09567210378539542
375,0,1.0294550651627312
168,0,0.7960093248183971
1100,1,-0.7602956108104956
543,2,0.6403788312555079
915,1,1.0294550651627312
301,0,1.1850855587256204
1057,1,0.5625635844740633
595,2,-0.682480364029051
884,4,1.1850855587256204
475,2,0.09567210378539542
643,2,0.5625635844740633
1165,3,1.4185312990699543
936,1,0.6403788312555079
651,4,-0.682480364029051
1210,3,0.4847483376926186
750,4,-0.1377736365589385
1008,1,0.017856857003950784
492,2,-0.5268498704661617
355,0,1.4185312990699543
308,0,-1.2271870914991634
424,0,1.262900805507065
919,1,0.7181940780369526
694,4,-1.6162633254063867
553,2,0.5625635844740633
1266,3,1.1850855587256204
615,2,1.6519770394142883
655,4,1.3407160522885098
594,2,-0.9937413511548295
590,2,-1.6162633254063867
1213,3,0.6403788312555079
648,4,-0.915926104373385
184,0,1.3407160522885098
682,4,1.0294550651627312
1068,1,1.4185312990699543
84,0,0.4847483376926186
7,0,-1.6940785721878313
200,0,-1.0715565979362742
646,2,-0.7602956108104956
295,0,1.3407160522885098
1261,3,1.4185312990699543
252,0,0.32911784412972933
939,1,-0.4490346236847171
667,4,-0.29340413012182776
1186,3,1.0294550651627312
855,4,1.4185312990699543
958,1,0.6403788312555079
1275,3,-0.29340413012182776
557,2,-0.29340413012182776
1216,3,-0.059958389777493855
225,0,-0.6046651172476063
238,0,-0.37121937690327245
456,2,-0.5268498704661617
282,0,-0.5268498704661617
1336,3,-0.21558888334038315
1222,3,1.6519770394142883
63,0,-1.6162633254063867
607,2,1.7297922861957329
633,2,0.09567210378539542
712,4,0.17348735056684006
760,4,0.09567210378539542
673,4,-0.1377736365589385
743,4,1.3407160522885098
859,4,-0.8381108575919403
59,0,-1.0715565979362742
1331,3,-0.4490346236847171
767,4,-1.3828175850620528
842,4,-0.8381108575919403
334,0,0.17348735056684006
886,1,-0.4490346236847171
499,2,1.496346545851399
348,0,0.7181940780369526
1050,1,1.1072703119441758
700,4,-1.1493718447177188
697,4,1.496346545851399
472,2,-1.1493718447177188
1156,3,-0.915926104373385
972,1,-0.8381108575919403
898,1,-1.0715565979362742
911,1,0.32911784412972933
852,4,1.1072703119441758
333,0,-0.9937413511548295
1232,3,1.5741617926328435
1196,3,-1.2271870914991634
1073,1,1.496346545851399
1307,3,1.0294550651627312
103,0,-0.29340413012182776
367,0,-1.1493718447177188
1017,1,0.32911784412972933
853,4,-0.21558888334038315
1111,1,1.4185312990699543
347,0,-0.6046651172476063
649,4,-0.6046651172476063
868,4,-0.4490346236847171
910,1,1.262900805507065
638,2,1.5741617926328435
427,0,1.5741617926328435
469,2,-0.1377736365589385
1298,3,-0.8381108575919403
223,0,-0.5268498704661617
36,0,1.0294550651627312
692,4,0.5625635844740633
722,4,-0.682480364029051
190,0,1.3407160522885098
300,0,-1.3828175850620528
91,0,-1.6940785721878313
189,0,-0.915926104373385
343,0,0.32911784412972933
769,4,0.5625635844740633
1276,3,0.4847483376926186
1231,3,0.7960093248183971
303,0,1.0294550651627312
580,2,-1.4606328318434973
965,1,-0.5268498704661617
385,0,0.7960093248183971
551,2,0.7181940780369526
428,0,-0.059958389777493855
491,2,1.7297922861957329
593,2,-0.37121937690327245
1155,3,1.262900805507065
516,2,0.32911784412972933
879,4,1.7297922861957329
825,4,-0.6046651172476063
953,1,0.9516398183812865
597,2,-0.5268498704661617
1168,3,-0.915926104373385
426,0,1.7297922861957329
681,4,0.6403788312555079
16,0,0.32911784412972933
572,2,1.6519770394142883
204,0,-0.9937413511548295
556,2,0.40693309091117397
227,0,0.09567210378539542
1208,3,-0.059958389777493855
396,0,-0.29340413012182776
292,0,-0.5268498704661617
1230,3,-0.8381108575919403
40,0,-0.059958389777493855
317,0,0.8738245715998418
1278,3,-0.6046651172476063
147,0,0.9516398183812865
830,4,-0.8381108575919403
284,0,-0.8381108575919403
244,0,0.17348735056684006
417,0,-0.6046651172476063
783,4,0.09567210378539542
486,2,0.2513025973482847
235,0,0.4847483376926186
535,2,-1.1493718447177188
458,2,-1.6162633254063867
407,0,-1.3828175850620528
393,0,-1.538448078624942
831,4,-1.1493718447177188
1249,3,-0.059958389777493855
112,0,0.7960093248183971
1019,1,-0.915926104373385
215,0,-0.9937413511548295
412,0,-1.6940785721878313
515,2,-1.4606328318434973
737,4,-0.8381108575919403
6,0,0.2513025973482847
921,1,-0.7602956108104956
1274,3,-1.3050023382806082
1014,1,-0.1377736365589385
893,1,-0.9937413511548295
1108,1,1.7297922861957329
923,1,0.9516398183812865
947,1,0.017856857003950784
941,1,1.1072703119441758
350,0,-1.3828175850620528
1081,1,1.1850855587256204
1070,1,-1.3050023382806082
1120,1,1.0294550651627312
827,4,0.8738245715998418
306,0,0.017856857003950784
23,0,-0.6046651172476063
796,4,1.5741617926328435
876,4,-1.6162633254063867
58,0,-0.4490346236847171
483,2,1.1850855587256204
470,2,-1.538448078624942
753,4,0.6403788312555079
989,1,-1.1493718447177188
487,2,-0.21558888334038315
913,1,-0.4490346236847171
1329,3,1.262900805507065
1044,1,-1.2271870914991634
160,0,0.017856857003950784
660,4,-1.1493718447177188
902,1,-0.37121937690327245
1260,3,-1.3050023382806082
1237,3,0.9516398183812865
1225,3,-1.2271870914991634
730,4,-0.8381108575919403
877,4,0.40693309091117397
532,2,-0.059958389777493855
1020,1,-0.682480364029051
144,0,0.7960093248183971
52,0,0.9516398183812865
1218,3,1.7297922861957329
1233,3,1.3407160522885098
626,2,-1.6162633254063867
1255,3,-0.4490346236847171
1059,1,-0.8381108575919403
813,4,1.6519770394142883
891,1,-0.915926104373385
1145,1,-0.29340413012182776
631,2,0.017856857003950784
1009,1,-0.37121937690327245
122,0,1.0294550651627312
1221,3,-0.7602956108104956
946,1,-0.9937413511548295
998,1,-0.915926104373385
1207,3,-1.3828175850620528
1134,1,0.8738245715998418
495,2,0.09567210378539542
138,0,-1.2271870914991634
1076,1,0.32911784412972933
376,0,0.32911784412972933
460,2,1.5741617926328435
17,0,-1.3828175850620528
281,0,-1.0715565979362742
1188,3,-0.059958389777493855
931,1,1.0294550651627312
342,0,-1.6162633254063867
934,1,-1.3828175850620528
1118,1,0.32911784412972933
220,0,0.32911784412972933
488,2,1.0294550651627312
1153,3,-0.059958389777493855
1143,1,1.5741617926328435
1061,1,-0.915926104373385
136,0,0.7960093248183971
678,4,-0.8381108575919403
381,0,0.7181940780369526
1199,3,0.09567210378539542
1010,1,1.4185312990699543
357,0,-0.4490346236847171
173,0,0.4847483376926186
570,2,-0.682480364029051
809,4,-1.6162633254063867
841,4,-0.5268498704661617
1318,3,0.9516398183812865
591,2,1.7297922861957329
433,0,1.1072703119441758
452,0,-0.7602956108104956
832,4,0.9516398183812865
203,0,0.2513025973482847
1312,3,-0.37121937690327245
536,2,-0.37121937690327245
1183,3,-1.1493718447177188
512,2,0.7181940780369526
500,2,-0.059958389777493855
196,0,1.262900805507065
1191,3,0.6403788312555079
1219,3,-1.3050023382806082
96,0,-0.21558888334038315
1204,3,-0.6046651172476063
734,4,-0.682480364029051
2,0,0.40693309091117397
310,0,-0.8381108575919403
185,0,0.8738245715998418
881,4,-0.059958389777493855
1109,1,-1.1493718447177188
128,0,1.1850855587256204
1339,3,-0.6046651172476063
739,4,0.7960093248183971
207,0,-0.7602956108104956
1090,1,-0.29340413012182776
418,0,1.4185312990699543
810,4,1.1850855587256204
906,1,-0.1377736365589385
935,1,0.2513025973482847
798,4,1.6519770394142883
571,2,0.017856857003950784
180,0,-1.2271870914991634
246,0,-0.7602956108104956
508,2,1.6519770394142883
171,0,0.4847483376926186
297,0,0.4847483376926186
1133,1,1.1072703119441758
273,0,0.7181940780369526
703,4,-1.3050023382806082
319,0,-1.1493718447177188
1289,3,-1.4606328318434973
461,2,1.5741617926328435
98,0,-1.538448078624942
524,2,0.5625635844740633
400,0,0.7181940780369526
127,0,0.32911784412972933
864,4,-1.4606328318434973
589,2,0.2513025973482847
1117,1,-0.21558888334038315
720,4,-1.0715565979362742
1167,3,-1.6940785721878313
75,0,1.7297922861957329
113,0,-0.37121937690327245
1244,3,1.1072703119441758
148,0,1.1072703119441758
966,1,0.8738245715998418
786,4,-1.0715565979362742
434,0,-1.0715565979362742
206,0,-0.7602956108104956
1174,3,-1.3050023382806082
1253,3,-1.3050023382806082
980,1,-0.059958389777493855
628,2,0.7960093248183971
51,0,-0.29340413012182776
1283,3,-1.538448078624942
395,0,0.4847483376926186
1316,3,0.5625635844740633
1106,1,-0.682480364029051
501,2,-1.6940785721878313
1005,1,0.8738245715998418
985,1,-0.059958389777493855
269,0,0.4847483376926186
402,0,0.40693309091117397
22,0,0.6403788312555079
1136,1,1.6519770394142883
1321,3,1.262900805507065
378,0,-0.9937413511548295
544,2,1.6519770394142883
561,2,-0.9937413511548295
558,2,0.8738245715998418
363,0,-1.3828175850620528
869,4,1.7297922861957329
222,0,-1.6940785721878313
1087,1,0.7181940780369526
645,2,1.6519770394142883
973,1,1.6519770394142883
268,0,0.32911784412972933
104,0,-0.8381108575919403
740,4,0.5625635844740633
995,1,-0.5268498704661617
243,0,0.17348735056684006
331,0,-0.1377736365589385
251,0,-1.3828175850620528
372,0,-0.8381108575919403
622,2,-0.37121937690327245
145,0,-0.9937413511548295
605,2,-0.5268498704661617
240,0,-0.7602956108104956
917,1,0.2513025973482847
69,0,-1.6162633254063867
1046,1,0.4847483376926186
744,4,-1.3050023382806082
208,0,-0.4490346236847171
555,2,-0.682480364029051
1195,3,-0.6046651172476063
165,0,1.496346545851399
1101,1,1.1850855587256204
1147,3,-0.7602956108104956
531,2,0.6403788312555079
28,0,0.2513025973482847
1150,3,-1.2271870914991634
1065,1,1.3407160522885098
716,4,0.2513025973482847
962,1,0.2513025973482847
139,0,-0.915926104373385
50,0,1.0294550651627312
1256,3,-1.1493718447177188
1279,3,1.6519770394142883
192,0,-0.1377736365589385
540,2,-0.9937413511548295
435,0,1.1072703119441758
1,0,-0.4490346236847171
478,2,1.496346545851399
188,0,-1.4606328318434973
473,2,0.40693309091117397
674,4,1.6519770394142883
1027,1,0.17348735056684006
1105,1,0.17348735056684006
20,0,1.7297922861957329
585,2,1.5741617926328435
271,0,1.5741617926328435
1251,3,1.1850855587256204
467,2,-0.915926104373385
538,2,0.9516398183812865
1161,3,0.32911784412972933
510,2,-0.1377736365589385
465,2,-0.682480364029051
990,1,0.40693309091117397
266,0,0.17348735056684006
146,0,1.7297922861957329
823,4,-0.7602956108104956
982,1,1.1072703119441758
55,0,-0.37121937690327245
1030,1,-0.5268498704661617
1094,1,-1.3828175850620528
162,0,-1.6940785721878313
794,4,-0.915926104373385
780,4,-0.21558888334038315
423,0,-1.6940785721878313
1299,3,-1.3828175850620528
548,2,-1.0715565979362742
156,0,0.7960093248183971
861,4,0.32911784412972933
1197,3,1.1850855587256204
151,0,-0.21558888334038315
498,2,1.6519770394142883
205,0,-1.4606328318434973
606,2,0.8738245715998418
34,0,-1.6940785721878313
530,2,-0.8381108575919403
1224,3,0.9516398183812865
253,0,-0.1377736365589385
926,1,-1.1493718447177188
604,2,0.7960093248183971
822,4,0.8738245715998418
1227,3,-0.6046651172476063
440,0,0.2513025973482847
439,0,-1.6940785721878313
770,4,0.6403788312555079
1286,3,1.6519770394142883
1160,3,0.32911784412972933
462,2,0.017856857003950784
81,0,-1.6940785721878313
311,0,-0.9937413511548295
73,0,0.2513025973482847
211,0,1.1072703119441758
420,0,0.2513025973482847
1246,3,-0.4490346236847171
85,0,-0.29340413012182776
316,0,1.6519770394142883
78,0,-0.915926104373385
718,4,1.1072703119441758
344,0,-0.7602956108104956
1024,1,-0.682480364029051
117,0,-0.37121937690327245
1214,3,-1.1493718447177188
90,0,-0.29340413012182776
283,0,-0.059958389777493855
443,0,-1.4606328318434973
1028,1,1.262900805507065
569,2,-1.1493718447177188
257,0,-0.29340413012182776
262,0,-0.7602956108104956
974,1,0.5625635844740633
1226,3,-1.6162633254063867
1013,1,-0.915926104373385
905,1,0.7960093248183971
800,4,-0.059958389777493855
409,0,-0.8381108575919403
39,0,0.40693309091117397
1202,3,-0.4490346236847171
777,4,-0.059958389777493855
1151,3,-1.0715565979362742
665,4,1.4185312990699543
981,1,-0.9937413511548295
892,1,-1.538448078624942
725,4,-1.6940785721878313
541,2,0.7181940780369526
662,4,1.1072703119441758
161,0,1.496346545851399
1006,1,-0.7602956108104956
1185,3,0.32911784412972933
477,2,0.2513025973482847
213,0,0.09567210378539542
554,2,-1.2271870914991634
1258,3,-0.8381108575919403
878,4,-0.059958389777493855
1252,3,0.32911784412972933
1180,3,-1.1493718447177188
838,4,-1.538448078624942
1063,1,1.5741617926328435
957,1,1.6519770394142883
76,0,1.7297922861957329
1007,1,0.6403788312555079
231,0,0.5625635844740633
805,4,-1.1493718447177188
1305,3,0.6403788312555079
1238,3,-1.3050023382806082
668,4,0.40693309091117397
286,0,0.017856857003950784
1293,3,1.0294550651627312
353,0,1.1072703119441758
975,1,-1.2271870914991634
432,0,0.7181940780369526
1334,3,1.3407160522885098
955,1,-1.2271870914991634
937,1,-0.8381108575919403
19,0,-1.6162633254063867
1080,1,0.7960093248183971
1102,1,-1.2271870914991634
83,0,0.6403788312555079
507,2,1.1072703119441758
62,0,-0.8381108575919403
676,4,-1.6162633254063867
175,0,0.40693309091117397
1322,3,-0.915926104373385
849,4,-1.3828175850620528
940,1,-0.1377736365589385
1319,3,0.6403788312555079
675,4,-0.29340413012182776
687,4,-1.538448078624942
324,0,0.40693309091117397
782,4,1.5741617926328435
490,2,-0.29340413012182776
613,2,0.7960093248183971
1198,3,1.1072703119441758
547,2,1.3407160522885098
977,1,1.1850855587256204
513,2,1.6519770394142883
21,0,1.0294550651627312
523,2,-0.682480364029051
276,0,-1.3050023382806082
195,0,-0.29340413012182776
1294,3,-0.682480364029051
865,4,0.4847483376926186
956,1,0.6403788312555079
1023,1,0.8738245715998418
567,2,0.7960093248183971
1212,3,-0.29340413012182776
882,4,1.1850855587256204
1139,1,-0.682480364029051
1189,3,0.5625635844740633
1001,1,-1.6940785721878313
930,1,-0.29340413012182776
329,0,0.2513025973482847
1229,3,-0.6046651172476063
1124,1,-1.4606328318434973
1129,1,0.40693309091117397
411,0,-1.4606328318434973
228,0,-1.0715565979362742
568,2,-0.1377736365589385
1296,3,1.262900805507065
837,4,0.5625635844740633
799,4,1.0294550651627312
1022,1,-1.6162633254063867
576,2,-1.6162633254063867
598,2,1.1072703119441758
60,0,0.32911784412972933
74,0,-1.4606328318434973
803,4,-0.21558888334038315
267,0,-0.21558888334038315
833,4,0.017856857003950784
261,0,0.5625635844740633
1104,1,-0.059958389777493855
315,0,1.4185312990699543
1052,1,-0.682480364029051
351,0,-0.8381108575919403
1311,3,1.7297922861957329
1041,1,-0.7602956108104956
710,4,-0.915926104373385
1273,3,-0.5268498704661617
414,0,1.496346545851399
1011,1,-0.21558888334038315
384,0,0.17348735056684006
446,0,0.2513025973482847
374,0,-1.3828175850620528
960,1,-0.7602956108104956
210,0,0.9516398183812865
624,2,0.09567210378539542
818,4,1.3407160522885098
1217,3,-1.4606328318434973
574,2,0.7181940780369526
1042,1,1.7297922861957329
201,0,-0.1377736365589385
909,1,-1.538448078624942
549,2,-1.4606328318434973
9,0,-0.6046651172476063
1303,3,1.262900805507065
170,0,-0.5268498704661617
30,0,1.262900805507065
255,0,-0.915926104373385
963,1,0.8738245715998418
1247,3,-0.5268498704661617
183,0,-0.059958389777493855
1132,1,-0.37121937690327245
560,2,-0.8381108575919403
313,0,-1.538448078624942
577,2,1.5741617926328435
1300,3,-0.9937413511548295
259,0,0.4847483376926186
768,4,1.6519770394142883
1075,1,-1.538448078624942
65,0,0.6403788312555079
1291,3,1.0294550651627312
1190,3,-1.6940785721878313
305,0,0.5625635844740633
224,0,1.7297922861957329
14,0,-0.4490346236847171
775,4,-1.2271870914991634
658,4,-1.6162633254063867
134,0,0.8738245715998418
970,1,-0.6046651172476063
47,0,-1.1493718447177188
728,4,-0.21558888334038315
1267,3,0.09567210378539542
1265,3,0.5625635844740633
945,1,0.9516398183812865
314,0,0.5625635844740633
337,0,-0.4490346236847171
169,0,0.9516398183812865
529,2,-0.682480364029051
654,4,1.262900805507065
178,0,-0.5268498704661617
256,0,0.6403788312555079
1268,3,0.2513025973482847
270,0,0.6403788312555079
476,2,-0.915926104373385
701,4,-0.1377736365589385
509,2,-1.6940785721878313
1144,1,-0.9937413511548295
669,4,0.8738245715998418
1315,3,-1.538448078624942
1203,3,0.7960093248183971
379,0,0.4847483376926186
1032,1,0.9516398183812865
1126,1,-1.2271870914991634
617,2,1.1072703119441758
1234,3,1.496346545851399
539,2,1.6519770394142883
1250,3,0.7960093248183971
272,0,1.0294550651627312
101,0,1.262900805507065
526,2,1.496346545851399
759,4,-1.2271870914991634
600,2,-0.37121937690327245
1169,3,0.5625635844740633
871,4,-1.6940785721878313
711,4,-0.8381108575919403
1292,3,-0.8381108575919403
679,4,0.32911784412972933
194,0,-0.4490346236847171
1271,3,1.4185312990699543
